Date W/ Weekends,Open,High,Low,Close,Adj Close,Volume
10/6/2010,116.019997,116.330002,115.559998,116.029999,94.281982,148626600
10/7/2010,116.5,116.529999,115.190002,115.889999,94.168236,164860000
10/8/2010,116.050003,116.860001,115.610001,116.540001,94.696396,177760100
10/9/2010,116.050003,116.860001,115.610001,116.540001,94.696396,177760100
10/10/2010,116.050003,116.860001,115.610001,116.540001,94.696396,177760100
10/11/2010,116.720001,116.970001,116.25,116.650002,94.785782,103098300
10/12/2010,116.269997,117.349998,115.650002,117.010002,95.078278,182210000
10/13/2010,117.660004,118.550003,117.379997,117.919998,95.817719,194347200
10/14/2010,117.809998,118.010002,116.720001,117.459999,95.443939,217764300
10/15/2010,118.279999,118.349998,116.760002,117.699997,95.638954,243705000
10/16/2010,118.279999,118.349998,116.760002,117.699997,95.638954,243705000
10/17/2010,118.279999,118.349998,116.760002,117.699997,95.638954,243705000
10/18/2010,117.739998,118.669998,117.309998,118.279999,96.110245,141204800
10/19/2010,117.190002,117.849998,116.019997,116.730003,94.850792,280604700
10/20/2010,116.940002,118.440002,116.870003,117.870003,95.777084,200051800
10/21/2010,118.400002,119.089996,117.209999,118.129997,95.98835,221585500
10/22/2010,118.309998,118.529999,118,118.349998,96.167137,108212400
10/23/2010,118.309998,118.529999,118,118.349998,96.167137,108212400
10/24/2010,118.309998,118.529999,118,118.349998,96.167137,108212400
10/25/2010,119.139999,119.760002,118.610001,118.699997,96.451538,151145700
10/26/2010,118.099998,118.839996,117.870003,118.720001,96.467773,158982900
10/27/2010,117.889999,118.510002,117.260002,118.379997,96.191483,190024000
10/28/2010,119.059998,119.110001,117.830002,118.400002,96.207756,168576000
10/29/2010,118.279999,118.720001,118.07,118.489998,96.280869,144305500
10/30/2010,118.279999,118.720001,118.07,118.489998,96.280869,144305500
10/31/2010,118.279999,118.720001,118.07,118.489998,96.280869,144305500
